,userId,movieId,rating,timestamp,rank_latest
377,4,1197,5.0,964538763,114.0
378,4,1198,3.0,964538728,116.0
379,4,1199,2.0,945078967,188.0
380,4,1203,5.0,945174025,134.0
381,4,1211,1.0,964539205,105.0
382,4,1213,4.0,945079729,163.0
383,4,1219,4.0,964539961,94.0
384,4,1225,4.0,964539326,104.0
385,4,1250,5.0,945174008,135.0
386,4,1259,4.0,964538728,117.0
387,4,1265,4.0,964622684,79.0
388,4,1266,4.0,986849037,50.0
389,4,1279,2.0,986934832,30.0
390,4,1282,5.0,945079653,168.0
391,4,1283,5.0,945078690,196.0
392,4,1288,4.0,945079653,169.0
393,4,1291,4.0,964538763,115.0
394,4,1304,3.0,945078467,204.0
395,4,1391,1.0,945173766,140.0
396,4,1449,5.0,945079767,162.0
397,4,1466,4.0,945173492,146.0
398,4,1500,4.0,964622830,70.0
399,4,1517,4.0,945079790,160.0
400,4,1580,3.0,986935244,17.0
401,4,1597,1.0,945079906,154.0
402,4,1617,2.0,945079837,159.0
403,4,1641,4.0,964622758,74.0
404,4,1704,1.0,945629015,131.0
405,4,1719,4.0,945079956,151.0
406,4,1732,4.0,945079889,155.0
407,4,1733,5.0,945079143,182.0
408,4,1734,3.0,964539357,103.0
409,4,1834,5.0,945174134,133.0
410,4,1860,2.0,986849001,51.0
411,4,1883,4.0,964622642,82.0
412,4,1885,3.0,964622617,83.0
413,4,1892,2.0,964539431,101.0
414,4,1895,4.0,945629179,128.0
415,4,1907,3.0,964540505,89.0
416,4,1914,4.0,964622714,77.0
417,4,1916,1.0,986934786,33.0
418,4,1923,3.0,986934870,28.0
419,4,1947,5.0,945079653,170.0
420,4,1966,2.0,964622684,80.0
421,4,1967,5.0,945078967,189.0
422,4,1968,4.0,986934786,34.0
423,4,2019,2.0,945078690,197.0
424,4,2076,4.0,945079052,186.0
425,4,2078,5.0,945079521,172.0
426,4,2109,4.0,986935016,22.0
427,4,2145,3.0,986935328,15.0
428,4,2150,5.0,986934738,35.0
429,4,2174,5.0,964539855,95.0
430,4,2186,5.0,945174008,136.0
431,4,2203,4.0,945079729,164.0
432,4,2204,5.0,964540008,91.0
433,4,2282,1.0,945629238,127.0
434,4,2324,1.0,964622590,84.0
435,4,2336,2.0,964538964,110.0
436,4,2351,4.0,945078467,205.0
437,4,2359,4.0,964622590,85.0
438,4,2390,5.0,945079164,181.0
439,4,2395,3.0,964623306,68.0
440,4,2406,4.0,986935302,16.0
441,4,2467,4.0,945079858,157.0
442,4,2571,1.0,945173385,149.0
443,4,2583,5.0,945078863,192.0
444,4,2599,5.0,964622684,81.0
445,4,2628,1.0,986848894,55.0
446,4,2683,4.0,945079790,161.0
447,4,2692,5.0,945079013,187.0
448,4,2712,2.0,945078542,201.0
449,4,2762,4.0,964539986,93.0
450,4,2763,1.0,964778621,63.0
451,4,2770,2.0,945173553,144.0
452,4,2791,5.0,964539628,100.0
453,4,2843,5.0,945078814,193.0
454,4,2858,5.0,964539140,107.0
455,4,2874,4.0,986935016,23.0
456,4,2921,4.0,945078708,194.0
457,4,2926,5.0,986934870,29.0
458,4,2959,2.0,945078528,202.0
459,4,2973,2.0,945078946,191.0
460,4,2997,4.0,986848610,61.0
461,4,3033,4.0,986936200,14.0
462,4,3044,5.0,945079920,152.0
463,4,3060,4.0,986934884,27.0
464,4,3079,3.0,964778197,65.0
465,4,3083,5.0,964622487,87.0
466,4,3160,4.0,964539121,108.0
467,4,3175,1.0,964538930,111.0
468,4,3176,4.0,964539771,97.0
469,4,3204,4.0,964539828,96.0
470,4,3255,4.0,964623306,69.0
471,4,3317,4.0,986934498,38.0
472,4,3358,3.0,964622758,75.0
473,4,3365,5.0,964538329,125.0
474,4,3386,4.0,964539395,102.0
475,4,3408,4.0,986849238,41.0
476,4,3481,2.0,964538243,126.0
477,4,3489,1.0,986848908,53.0
478,4,3508,5.0,964538351,124.0
479,4,3538,2.0,986849212,43.0
480,4,3591,1.0,986935199,20.0
481,4,3788,3.0,964539085,109.0
482,4,3809,3.0,986936207,13.0
484,4,3897,4.0,986934465,39.0
485,4,3911,3.0,986849149,47.0
486,4,3967,4.0,986849164,46.0
487,4,3996,4.0,986849130,49.0
488,4,4002,3.0,986934819,32.0
489,4,4014,1.0,986849254,40.0
490,4,4020,3.0,986848856,56.0
491,4,4021,4.0,986849180,45.0
492,4,4027,3.0,986849201,44.0
493,4,4029,3.0,986849226,42.0
494,4,4033,4.0,986849149,48.0
495,4,4034,5.0,986848753,58.0
497,4,4121,4.0,986934901,26.0
498,4,4144,3.0,986848685,59.0
500,4,4226,2.0,1007569424,11.0
501,4,4239,5.0,986848685,60.0
502,4,4246,4.0,1007574542,1.0
506,4,4308,1.0,1007569465,7.0
507,4,4347,4.0,1007569586,5.0
508,4,4381,3.0,1007574509,4.0
509,4,4641,1.0,1007569586,6.0
510,4,4741,3.0,1007574532,2.0
511,4,4765,5.0,1007569445,9.0
512,4,4881,3.0,1007569445,10.0
513,4,4896,4.0,1007574532,3.0
514,4,4902,4.0,1007569465,8.0
515,4,4967,5.0,1007569424,12.0
516,5,1,4.0,847434962,24.0
517,5,21,4.0,847435238,16.0
518,5,34,4.0,847434881,29.0
519,5,36,4.0,847435292,8.0
520,5,39,3.0,847434961,26.0
521,5,50,4.0,847434881,30.0
522,5,58,5.0,847435238,17.0
523,5,110,4.0,847434880,31.0
524,5,150,3.0,847434748,40.0
525,5,153,3.0,847434802,36.0
526,5,232,4.0,847435292,9.0
527,5,247,5.0,847435337,1.0
528,5,253,3.0,847435292,10.0
529,5,261,4.0,847435238,18.0
530,5,265,3.0,847435129,21.0
531,5,266,1.0,847435311,4.0
532,5,290,5.0,847435311,5.0
533,5,296,5.0,847434748,41.0
534,5,300,3.0,847435337,2.0
535,5,316,2.0,847434832,33.0
536,5,318,3.0,847434880,32.0
537,5,344,3.0,847434802,37.0
538,5,349,3.0,847434832,34.0
539,5,357,2.0,847435238,19.0
540,5,364,3.0,847434882,28.0
541,5,367,4.0,847435129,22.0
542,5,380,2.0,847434748,42.0
543,5,410,3.0,847435292,11.0
544,5,457,4.0,847434801,38.0
545,5,474,4.0,847435337,3.0
546,5,475,5.0,847435311,6.0
547,5,515,3.0,847435129,23.0
548,5,527,5.0,847434960,27.0
549,5,531,4.0,847435258,13.0
550,5,534,3.0,847435311,7.0
551,5,588,4.0,847434801,39.0
552,5,589,3.0,847435258,14.0
553,5,590,5.0,847434747,43.0
554,5,592,3.0,847434747,44.0
555,5,594,5.0,847435238,20.0
556,5,595,5.0,847434832,35.0
557,5,596,5.0,847435292,12.0
558,5,597,3.0,847434962,25.0
559,5,608,3.0,847435258,15.0
560,6,2,4.0,845553522,237.0
561,6,3,5.0,845554296,153.0
562,6,4,3.0,845554349,148.0
563,6,5,5.0,845553938,185.0
564,6,6,4.0,845553757,210.0
565,6,7,4.0,845554264,156.0
566,6,8,3.0,845555281,79.0
567,6,10,3.0,845553253,273.0
568,6,11,4.0,845553489,242.0
569,6,13,3.0,845555588,44.0
570,6,15,4.0,845554505,132.0
571,6,16,4.0,845553819,201.0
572,6,17,4.0,845553559,233.0
573,6,19,2.0,845553382,254.0
574,6,21,2.0,845553382,255.0
575,6,22,5.0,845553875,193.0
576,6,24,4.0,845554397,143.0
577,6,25,3.0,845553695,218.0
578,6,26,4.0,845555362,67.0
579,6,27,3.0,845555402,62.0
580,6,31,3.0,845553819,202.0
581,6,32,4.0,845553426,251.0
582,6,34,4.0,845553354,259.0
583,6,36,5.0,845553726,213.0
584,6,41,4.0,845554962,113.0
585,6,43,4.0,845555607,42.0
586,6,45,3.0,845553907,189.0
587,6,46,4.0,845554551,127.0
588,6,47,4.0,845553317,263.0
589,6,50,1.0,845553381,256.0
590,6,54,4.0,845555402,63.0
591,6,60,4.0,845554263,157.0
592,6,61,4.0,845555454,57.0
593,6,62,4.0,845553660,221.0
594,6,65,3.0,845555070,99.0
595,6,66,3.0,845555151,90.0
596,6,76,4.0,845555317,73.0
597,6,79,3.0,845554907,120.0
598,6,86,5.0,845556131,31.0
599,6,87,3.0,845555300,76.0
600,6,88,2.0,845555694,34.0
601,6,89,4.0,845555124,95.0
602,6,92,4.0,845555454,58.0
603,6,93,4.0,845554584,123.0
604,6,95,4.0,845553559,234.0
605,6,100,3.0,845555151,91.0
606,6,102,1.0,845555436,60.0
607,6,104,4.0,845554349,149.0
608,6,105,3.0,845553757,211.0
609,6,110,5.0,845553283,268.0
610,6,112,4.0,845553994,179.0
611,6,113,3.0,845556257,18.0
612,6,126,3.0,845555342,69.0
613,6,135,3.0,845554987,110.0
614,6,140,3.0,845555024,104.0
615,6,141,4.0,845553586,228.0
616,6,145,4.0,845553966,183.0
617,6,146,4.0,845555607,43.0
618,6,150,4.0,845553110,293.0
619,6,151,4.0,845553586,229.0
620,6,153,3.0,845553146,288.0
621,6,158,4.0,845553660,222.0
622,6,159,3.0,845555006,107.0
623,6,160,5.0,845553457,246.0
624,6,161,3.0,845553253,274.0
625,6,163,3.0,845553907,190.0
626,6,165,3.0,845553146,289.0
627,6,168,5.0,845553695,219.0
628,6,170,3.0,845554263,158.0
629,6,171,3.0,845555402,64.0
630,6,174,3.0,845554479,136.0
631,6,177,3.0,845554931,116.0
633,6,180,2.0,845555006,108.0
634,6,181,3.0,845553938,186.0
635,6,185,3.0,845553283,269.0
636,6,186,3.0,845553619,224.0
638,6,191,2.0,845554931,117.0
639,6,195,4.0,845554455,138.0
640,6,196,3.0,845553586,230.0
642,6,204,3.0,845553619,225.0
643,6,205,3.0,845555477,55.0
644,6,207,4.0,845554024,177.0
645,6,208,3.0,845553253,275.0
646,6,209,3.0,845556106,33.0
647,6,210,4.0,845556310,16.0
648,6,212,4.0,845556181,26.0
649,6,216,4.0,845554099,169.0
650,6,217,3.0,845555382,66.0
651,6,218,2.0,845553994,180.0
653,6,222,4.0,845554024,178.0
654,6,224,3.0,845553794,206.0
655,6,225,4.0,845553381,257.0
656,6,230,5.0,845553966,184.0
657,6,231,3.0,845553174,283.0
658,6,234,2.0,845554176,162.0
659,6,236,4.0,845553559,235.0
660,6,237,4.0,845553875,194.0
661,6,239,3.0,845554987,111.0
662,6,240,3.0,845555571,46.0
664,6,248,5.0,845554263,159.0
665,6,250,4.0,845555588,45.0
666,6,251,3.0,845556257,19.0
667,6,252,4.0,845553619,226.0
668,6,253,3.0,845553283,270.0
670,6,256,3.0,845553726,214.0
671,6,257,5.0,845554176,163.0
672,6,258,3.0,845555172,86.0
673,6,261,4.0,845553695,220.0
674,6,262,5.0,845554551,128.0
675,6,265,3.0,845553726,215.0
676,6,266,3.0,845553457,247.0
677,6,267,3.0,845554376,145.0
678,6,270,3.0,845555172,87.0
679,6,271,4.0,845555249,84.0
680,6,273,3.0,845553875,195.0
681,6,274,4.0,845555151,92.0
682,6,276,4.0,845553907,191.0
683,6,277,5.0,845553844,197.0
685,6,281,4.0,845554320,151.0
686,6,282,3.0,845553522,238.0
687,6,288,2.0,845553283,271.0
688,6,289,3.0,845554455,139.0
689,6,291,3.0,845555571,47.0
690,6,292,4.0,845553253,276.0
691,6,293,3.0,845553660,223.0
692,6,296,2.0,845553110,294.0
693,6,302,3.0,845555436,61.0
694,6,303,3.0,845554099,170.0
695,6,304,4.0,845555546,50.0
697,6,312,1.0,845555151,93.0
698,6,313,3.0,845555546,51.0
699,6,314,5.0,845554603,121.0
700,6,315,4.0,845553522,239.0
701,6,316,5.0,845553174,284.0
702,6,317,4.0,845553457,248.0
703,6,318,5.0,845553200,278.0
704,6,327,1.0,845554062,174.0
705,6,329,4.0,845553200,279.0
706,6,330,3.0,845555071,98.0
707,6,332,3.0,845555046,101.0
708,6,333,5.0,845553757,212.0
710,6,337,5.0,845553586,231.0
711,6,339,4.0,845553253,277.0
712,6,340,4.0,845555265,81.0
713,6,342,3.0,845553938,187.0
714,6,343,3.0,845555172,88.0
715,6,344,3.0,845553146,290.0
716,6,347,3.0,845555300,77.0
717,6,348,3.0,845553938,188.0
718,6,349,5.0,845553146,291.0
719,6,350,5.0,845553489,243.0
720,6,351,4.0,845554455,140.0
722,6,353,4.0,845553726,216.0
723,6,354,4.0,845555402,65.0
724,6,355,4.0,845553819,203.0
725,6,356,5.0,845553200,280.0
726,6,357,3.0,845553457,249.0
727,6,358,3.0,845555265,82.0
729,6,360,3.0,845555094,97.0
730,6,361,4.0,845554376,146.0
731,6,362,3.0,845553994,181.0
732,6,364,5.0,845553317,264.0
733,6,366,3.0,845554962,114.0
734,6,367,4.0,845553317,265.0
735,6,368,5.0,845553726,217.0
736,6,370,4.0,845553794,207.0
737,6,371,3.0,845554141,165.0
738,6,374,3.0,845554296,154.0
739,6,377,5.0,845553317,266.0
740,6,378,3.0,845554987,112.0
741,6,380,4.0,845553110,295.0
742,6,381,3.0,845553994,182.0
743,6,382,3.0,845554397,144.0
744,6,383,3.0,845554320,152.0
745,6,405,3.0,845554603,122.0
746,6,410,3.0,845553354,260.0
747,6,412,3.0,845554505,133.0
748,6,415,4.0,845554420,142.0
749,6,416,3.0,845554962,115.0
750,6,419,3.0,845554224,160.0
751,6,426,3.0,845554551,129.0
752,6,432,5.0,845553489,244.0
753,6,434,4.0,845553200,281.0
754,6,435,3.0,845553489,245.0
755,6,437,3.0,845554505,134.0
756,6,440,4.0,845553457,250.0
757,6,445,3.0,845555124,96.0
758,6,450,4.0,845555024,105.0
759,6,454,4.0,845553283,272.0
760,6,455,3.0,845554062,175.0
761,6,457,5.0,845553174,285.0
762,6,458,3.0,845555546,52.0
763,6,460,3.0,845555281,80.0
764,6,466,2.0,845553844,198.0
765,6,468,4.0,845553907,192.0
766,6,469,4.0,845555477,56.0
767,6,472,3.0,845555632,40.0
768,6,474,4.0,845553522,240.0
769,6,475,4.0,845554099,171.0
770,6,477,4.0,845554141,166.0
771,6,480,5.0,845553200,282.0
772,6,485,3.0,845553794,208.0
773,6,489,3.0,845554505,135.0
774,6,490,3.0,845554584,124.0
775,6,491,4.0,845554141,167.0
776,6,493,3.0,845555172,89.0
777,6,494,3.0,845554176,164.0
778,6,497,3.0,845553819,204.0
779,6,500,5.0,845553354,261.0
